"source_id","brand","name","categories","price","web_url"
"246588","Jane Iredale","Starter Kit (6 Pieces): 1xPrimer & Brighter, 1xLoose Mineral Powder, 1xMineral Foundation, ... - # Light 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","78.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Starter-Kit-6-Pieces:-1xPrimer-and-Brighter-1xLoose-Mineral-Powder-1xMineral-Foundation-...-no-Light-6pcs"
"246589","Jane Iredale","Starter Kit (6 Pieces): 1xPrimer & Brighter, 1xLoose Mineral Powder, 1xMineral Foundation, ... - # Medium Light 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","78.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Starter-Kit-6-Pieces:-1xPrimer-and-Brighter-1xLoose-Mineral-Powder-1xMineral-Foundation-...-no-Medium-Light-6pcs"
"294720","BYS","Contour, Brow & Eyeshadow Palette - Essentials 15g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","13.71","https://www.cosmeticsnow.com.au/iteminfo/BYS-Contour-Brow-and-Eyeshadow-Palette-Essentials-15g"
"297309","BareMinerals","Plushest Touch 5 Piece Brush Collection","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","56.95","https://www.cosmeticsnow.com.au/iteminfo/BareMinerals-Plushest-Touch-5-Piece-Brush-Collection"
"312339","Too Faced","Pretty Little Planner Best Year Ever 2018 : (15x Eyeshadow, 1x Mascara)","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","46.95","https://www.cosmeticsnow.com.au/iteminfo/Too-Faced-Pretty-Little-Planner-Best-Year-Ever-2018-:-15x-Eyeshadow-1x-Mascara"
"246591","Jane Iredale","Starter Kit (6 Pieces): 1xPrimer & Brighter, 1xLoose Mineral Powder, 1xMineral Foundation, ... - # Medium Dark 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","78.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Starter-Kit-6-Pieces:-1xPrimer-and-Brighter-1xLoose-Mineral-Powder-1xMineral-Foundation-...-no-Medium-Dark-6pcs"
"251118","Tweezerman","Petite Tweeze Set: Slant Tweezer + Point Tweezer - With Lavendar Leather Case 2pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","37.95","https://www.cosmeticsnow.com.au/iteminfo/Tweezerman-Petite-Tweeze-Set:-Slant-Tweezer-+-Point-Tweezer-With-Lavendar-Leather-Case-Studio-Collection-2pcs"
"258607","Tweezerman","Professional Petite Tweeze Set: Slant Tweezer + Point Tweezer - 2pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","49.95","https://www.cosmeticsnow.com.au/iteminfo/Tweezerman-Professional-Petite-Tweeze-Set:-Slant-Tweezer-+-Point-Tweezer-Regency-Finish-w/-Silver-Leather-Case-2pcs"
"272785","physicians Formula","Physicians Formula Makeup Set 8658: 1x Shimmer Strips Eye Enhancing Shadow, 1x CoverToxTen50 Face Powder, 1x Applicator 3pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","11.55","https://www.cosmeticsnow.com.au/iteminfo/Physicians-Formula-Makeup-Set-8658:-1x-Shimmer-Strips-Eye-Enhancing-Shadow-1x-CoverToxTen50-Face-Powder-1x-Applicator-3pcs"
"295003","Clinique","Chubby Lash Fattening Mascara Set 3pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","31.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Chubby-Lash-Fattening-Mascara-Set-1x-Mascara-1x-Eye-Cream-1x-Makeup-Remover-3pcs"
