"price","web_url","img_url"
"4295","/iteminfo/lancome-hypnose-waterproof-no01-noir-hypnotic-5g","//d3pllp7nz3wmw5.cloudfront.net/product_images/04178080902_EBAY_SMALL_US.jpg"
"4595","/iteminfo/christian-dior-diorshow-black-out-mascara-waterproof-no099-kohl-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/08165980102_EBAY_SMALL_US.jpg"
"6295","/iteminfo/chanel-inimitable-intense-mascara-no10-noir-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/10767080202_EBAY_SMALL_US.jpg"
"6895","/iteminfo/rapid-lash-eyelash-and-eyebrow-enhancing-serum-with-hexatein-1-complex-3ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15173600802_EBAY_SMALL_US.jpg"
"3995","/iteminfo/clinique-high-impact-extreme-volume-mascara-no01-extreme-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/2199_stock_EBAY_SMALL_US.jpg"
"4995","/iteminfo/lancome-grandiose-wide-angle-fan-effect-mascara-no01-noir-mirifique-10g","//d3pllp7nz3wmw5.cloudfront.net/product_images/17150380902_EBAY_SMALL_US.jpg"
"5295","/iteminfo/chanel-stylo-yeux-waterproof-no20-espresso-0g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05923780202_EBAY_SMALL_US.jpg"
"3895","/iteminfo/nars-larger-than-life-eye-liner-novia-veneto-08g","//d3pllp7nz3wmw5.cloudfront.net/product_images/17384502602_EBAY_SMALL_US.jpg"
"2995","/iteminfo/lancome-le-crayon-khol-no583627-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/01908580902_EBAY_SMALL_US.jpg"
"6295","/iteminfo/chanel-inimitable-multi-dimensional-mascara-no10-black-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05388880202_EBAY_SMALL_US.jpg"
"5495","/iteminfo/helena-rubinstein-lash-queen-feline-blacks-mascara-no01-black-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/07462083402_EBAY_SMALL_US.jpg"
"2195","/iteminfo/dejavu-fiberwig-ultra-long-mascara-pure-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/20704251702_EBAY_SMALL_US.jpg"
"2595","/iteminfo/shiseido-natural-eyebrow-pencil-nogy901-natural-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09634081402_EBAY_SMALL_US.jpg"
"2795","/iteminfo/blinc-lash-primer-8g","//d3pllp7nz3wmw5.cloudfront.net/product_images/08359498202_EBAY_SMALL_US.jpg"
"5595","/iteminfo/helena-rubinstein-lash-queen-feline-blacks-mascara-waterproof-no01-deep-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/07365383402_EBAY_SMALL_US.jpg"
"2595","/iteminfo/jane-iredale-purebrow-brow-gel-brunette-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09925903602_EBAY_SMALL_US.jpg"
"2995","/iteminfo/bare-escentuals-id-bareminerals-eye-brightener-spf20-well-rested-2g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09989293702_EBAY_SMALL_US.jpg"
"2995","/iteminfo/clinique-lash-building-primer-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/04310280402_EBAY_SMALL_US.jpg"
"2795","/iteminfo/jane-iredale-purelash-lengthening-mascara-brown-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09925003602_EBAY_SMALL_US.jpg"
