"source_id","brand","name","categories","price","web_url"
"161329","Jane Iredale","PureLash Lengthening Mascara - Jet Black 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","27.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-PureLash-Lengthening-Mascara-Jet-Black-7g"
"127490","Lancome","Hypnose Waterproof - No. 01 Noir Hypnotic 5.2g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","42.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Hypnose-Waterproof-No.-01-Noir-Hypnotic-5.2g"
"132126","Christian Dior","Diorshow Black Out Mascara Waterproof - # 099 Kohl Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Waterproof","45.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Diorshow-Black-Out-Mascara-Waterproof-no-099-Kohl-Black-10ml"
"140265","Chanel","Inimitable Intense Mascara - # 10 Noir 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","62.95","https://www.cosmeticsnow.com.au/iteminfo/Chanel-Inimitable-Intense-Mascara-no-10-Noir-6g"
"228502","RapidLash","Eyelash & Eyebrow Enhancing Serum 3ml","Make Up & Cosmetics >> Eyes >> Lashes","68.95","https://www.cosmeticsnow.com.au/iteminfo/RapidLash-Eyelash-and-Eyebrow-Enhancing-Serum-With-Hexatein-1-Complex-3ml"
"222455","Clinique","High Impact Extreme Volume Mascara - # 01 Extreme Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","39.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-High-Impact-Extreme-Volume-Mascara-no-01-Extreme-Black-10ml"
"253759","Lancome","Grandiose Wide Angle Fan Effect Mascara - # 01 Noir Mirifique 10g","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","49.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Grandiose-Wide-Angle-Fan-Effect-Mascara-no-01-Noir-Mirifique-10g"
"129598","Chanel","Stylo Yeux Waterproof - # 20 Espresso 0.3g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","52.95","https://www.cosmeticsnow.com.au/iteminfo/Chanel-Stylo-Yeux-Waterproof-no-20-Espresso-0.3g"
"251863","NARS","Larger Than Life Eye Liner - #Via Veneto 0.58g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","38.95","https://www.cosmeticsnow.com.au/iteminfo/NARS-Larger-Than-Life-Eye-Liner-noVia-Veneto-0.58g"
"125379","Lancome","Le Crayon Khol - No. 01 Black 1.8g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","29.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Le-Crayon-Khol-No.-01-Black-1.8g"
